,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
191,Practical Deep Learning: A Python-Based Introduction,"['by ', 'Ronald T. Kneusel']",$36.54,464 pages,4.8 out of 5 stars,35 ratings,['\n            \n              85%\n            \n          '],['\n            \n              15%\n            \n          '],[],[],[],7.06 x 1.13 x 9.25 inches,1.94 pounds,English,"No Starch Press (February 23, 2021)", 978-1718500747,/Deep-Learning-Beginners-Python-Based-Introduction/dp/1718500742/ref=sr_1_267?keywords=python&qid=1663459326&sr=8-267
192,Flask Web Development: Developing Web Applications with Python,"['by ', 'Miguel Grinberg']",$36.49,312 pages,4.5 out of 5 stars,229 ratings,['\n            \n              71%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.66 x 9.19 inches,1.01 pounds,English,"O'Reilly Media; 2nd edition (April 24, 2018)", 978-1491991732,/Flask-Web-Development-Developing-Applications/dp/1491991739/ref=sr_1_269?keywords=python&qid=1663459326&sr=8-269
193,Python Scripting for ArcGIS Pro,"['by ', 'Paul A. Zandbergen']",$50.99,412 pages,4.5 out of 5 stars,131 ratings,['\n            \n              69%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              1%\n            \n          '],8 x 1 x 9.75 inches,2.85 pounds,English,"Esri Press; 1st edition (July 7, 2020)", 978-1589484993,/Python-Scripting-ArcGIS-Paul-Zandbergen/dp/1589484991/ref=sr_1_271?keywords=python&qid=1663459326&sr=8-271
194,Artificial Intelligence in Finance: A Python-Based Guide,"['by ', 'Yves Hilpisch']",$45.50,478 pages,4.3 out of 5 stars,41 ratings,['\n            \n              71%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              7%\n            \n          '],7 x 0.96 x 9.19 inches,1.66 pounds,English,"O'Reilly Media; 1st edition (November 3, 2020)", 978-1492055433,/Artificial-Intelligence-Finance-Python-Based-Guide/dp/1492055433/ref=sr_1_268?keywords=python&qid=1663459326&sr=8-268
195,"The Complete Recession Proof Excel, Machine Learning, Python Online Course","['by ', 'Mammoth Interactive']",,,,,[],[],[],[],[],,,,,,/Complete-Recession-Machine-Learning-Python/dp/B0B94YBTRH/ref=sr_1_264?keywords=python&qid=1663459326&sr=8-264
196,Learn Python 3.0 VISUALLY: with 99 Interactive Exercises and Quizzes (Learn Visually),[' '],,151 pages,4.2 out of 5 stars,158 ratings,['\n            \n              52%\n            \n          '],['\n            \n              25%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],,,English,,,/Learn-Python-3-0-VISUALLY-Interactive-ebook/dp/B00YI58B9U/ref=sr_1_266?keywords=python&qid=1663459326&sr=8-266
197,Algorithms Python (2 Edition): Easy to learn algorithms through full-color diagrams. (Easy Learning Python and design patterns and data structures and algorithms),"['by ', 'yang hu']",$49.99,272 pages,,,[],[],[],[],[],8 x 0.64 x 10 inches,1.5 pounds,English,"Independently published (June 30, 2022)", 979-8838922625,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A02016121C7AI6EL2NUJZ&url=%2FAlgorithms-Python-algorithms-full-color-structures%2Fdp%2FB0B5GH84TM%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-274-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
198,Algorithmic Trading with Python: Quantitative Methods and Strategy Development,"['by ', 'Chris Conlan']",$28.49,126 pages,4.2 out of 5 stars,56 ratings,['\n            \n              61%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],8.5 x 0.29 x 11 inches,11 ounces,English,"Independently published (April 9, 2020)", 979-8632784986,/Algorithmic-Trading-Python-Quantitative-Development/dp/B086Y6H6YG/ref=sr_1_265?keywords=python&qid=1663459326&sr=8-265
199,"Pandas 1.x Cookbook: Practical recipes for scientific computing, time series analysis, and exploratory data analysis using Python, 2nd Edition","['by ', 'Matt Harrison', ' and ', 'Theodore Petrou']",$39.99,626 pages,4.3 out of 5 stars,79 ratings,['\n            \n              63%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.5 x 1.41 x 9.25 inches,2.34 pounds,English,"Packt Publishing (February 27, 2020)", 978-1839213106,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06734271QYI043LVK6JZ&url=%2FPandas-1-x-Cookbook-scientific-exploratory%2Fdp%2F1839213108%2Fref%3Dsr_1_275_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-275-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
200,Python: The Complete Crash Course to Learn Python in One Week Machine Learning and Deep Learning with Hands-On Exercises,"['by ', 'frad willson']",$14.99,229 pages,,,[],[],[],[],[],6 x 0.52 x 9 inches,14.4 ounces,English,"Independently published (September 5, 2022)", 979-8849405919,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A01756442G21JF8WBVJ8V&url=%2FPython-Complete-Learning-Hands-Exercises%2Fdp%2FB0BCS3YSV8%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-273-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
201,101 Labs - Python: Hands-on Python Certification Training Labs,[' '], $17.10 ,297 pages,4.4 out of 5 stars,4 ratings,['\n            \n              70%\n            \n          '],['\n            \n              30%\n            \n          '],[],[],[],,,English,,,/101-Labs-Hands-Certification-Training-ebook/dp/B09JFJN3C5/ref=sr_1_262?keywords=python&qid=1663459326&sr=8-262
202,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL","['by ', 'Walter Shields']", $22.49 ,249 pages,4.6 out of 5 stars,"1,300 ratings",['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.57 x 9.25 inches,15.5 ounces,English,"ClydeBank Media LLC; Illustrated edition (November 18, 2019)",,/SQL-QuickStart-Guide-Simplified-Manipulating/dp/1945051752/ref=sr_1_263?keywords=python&qid=1663459326&sr=8-263
203,"Quantitative Finance with Python: A Practical Guide to Investment Management, Trading, and Financial Engineering (Chapman and Hall/CRC Financial Mathematics Series)","['by ', 'Chris Kelliher']",$96.00,659 pages,,,[],[],[],[],[],7.5 x 1.5 x 10.5 inches,3.2 pounds,English,"Chapman and Hall/CRC; 1st edition (May 20, 2022)", 978-1032014432,/Quantitative-Finance-Python-Engineering-Mathematics/dp/1032014431/ref=sr_1_261?keywords=python&qid=1663459326&sr=8-261
204,"Python Machine Learning By Example: Build intelligent systems using Python, TensorFlow 2, PyTorch, and scikit-learn, 3rd Edition","['by ', 'Yuxi (Hayden) Liu']",$34.99,526 pages,4.5 out of 5 stars,65 ratings,['\n            \n              75%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],[],7.5 x 1.19 x 9.25 inches,1.97 pounds,English,"Packt Publishing; 3rd edition (October 30, 2020)", 978-1800209718,/Python-Machine-Learning-Example-scikit-learn/dp/1800209711/ref=sr_1_254?keywords=python&qid=1663459326&sr=8-254
205,"Violent Python: A Cookbook for Hackers, Forensic Analysts, Penetration Testers and Security Engineers","['by ', ""TJ O'Connor""]",$46.56,288 pages,4.5 out of 5 stars,375 ratings,['\n            \n              74%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.52 x 0.61 x 9.25 inches,1.03 pounds,English,"Syngress; 1st edition (November 22, 2012)", 978-1597499576,/Violent-Python-Cookbook-Penetration-Engineers/dp/1597499579/ref=sr_1_255?keywords=python&qid=1663459326&sr=8-255
206,Foundational Python for Data Science (Addison-Wesley Data & Analytics Series),"['by ', 'Kennedy Behrman']",$39.99,256 pages,4.3 out of 5 stars,7 ratings,['\n            \n              50%\n            \n          '],['\n            \n              31%\n            \n          '],['\n            \n              19%\n            \n          '],[],[],7 x 0.6 x 9 inches,14.8 ounces,English,"Pearson; 1st edition (October 7, 2021)", 978-0136624356,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A0123469293KOGXRU0WDY&url=%2FFoundational-Python-Science-Addison-Wesley-Analytics%2Fdp%2F0136624359%2Fref%3Dsr_1_260_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-260-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
207,"Machine Learning for Time-Series with Python: Forecast, predict, and detect anomalies with state-of-the-art machine learning methods","['by ', 'Ben Auffarth']",$49.39,370 pages,4.0 out of 5 stars,27 ratings,['\n            \n              53%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],7.5 x 0.84 x 9.25 inches,1.4 pounds,English,"Packt Publishing (October 29, 2021)", 978-1801819626,/Machine-Learning-Time-Python-state/dp/1801819629/ref=sr_1_252?keywords=python&qid=1663459326&sr=8-252
208,The Greedy Python/Ready-to-Read Level 1 (The World of Eric Carle),"['by ', 'Richard Buckley', ' and ', 'Eric Carle']", $4.99 ,24 pages,4.7 out of 5 stars,317 ratings,['\n            \n              81%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],6 x 1 x 9 inches,1.76 ounces,English,"Simon Spotlight; Reprint edition (May 1, 2012)",,/Greedy-Python-World-Eric-Carle/dp/1442445769/ref=sr_1_253?keywords=python&qid=1663459326&sr=8-253
209,Programming ArcGIS Pro with Python (2nd Edition),"['by ', 'Eric Pimpler']",$44.00,266 pages,5.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 0.6 x 9.25 inches,1.1 pounds,English,"Independently published (April 19, 2021)", 979-8740349961,/Programming-ArcGIS-Pro-Python-2nd/dp/B092XJP26H/ref=sr_1_256?keywords=python&qid=1663459326&sr=8-256
210,Foundations of Statistics for Data Scientists: With R and Python (Chapman & Hall/CRC Texts in Statistical Science),[' '],$98.36,468 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.1 x 1.2 x 9.9 inches,2.38 pounds,English,"Chapman and Hall/CRC; 1st edition (November 30, 2021)", 978-0367748456,/Foundations-Statistics-Data-Scientists-Statistical/dp/0367748452/ref=sr_1_250?keywords=python&qid=1663459326&sr=8-250
211,"Python Testing with pytest: Simple, Rapid, Effective, and Scalable","['by ', 'Brian Okken']",$26.41,216 pages,4.5 out of 5 stars,132 ratings,['\n            \n              70%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.46 x 9.25 inches,1.47 pounds,English,"Pragmatic Bookshelf; 1st edition (October 24, 2017)", 978-1680502404,/Python-Testing-pytest-Effective-Scalable/dp/1680502409/ref=sr_1_251?keywords=python&qid=1663459326&sr=8-251
212,"Django 4 By Example: Build powerful and reliable Python web applications from scratch, 4th Edition","['by ', 'Antonio Mele', ' and ', 'Bob Belderbos']",$47.18,764 pages,5.0 out of 5 stars,6 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],7.5 x 1.73 x 9.25 inches,2.84 pounds,English,"Packt Publishing; 4th ed. edition (August 29, 2022)", 978-1801813051,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06540013PZI2ADTNJMYC&url=%2FDjango-Example-powerful-reliable-applications%2Fdp%2F1801813051%2Fref%3Dsr_1_258_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-258-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
213,"Interactive Data Visualization with Python: Present your data as an effective and compelling story, 2nd Edition","['by ', 'Abha Belorkar', ', ', 'Sharath Chandra Guntuku', ', et al.']",$44.99,362 pages,4.3 out of 5 stars,19 ratings,['\n            \n              58%\n            \n          '],['\n            \n              27%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              7%\n            \n          '],[],7.5 x 0.85 x 9.25 inches,1.37 pounds,English,"Packt Publishing; Illustrated edition (April 14, 2020)", 978-1800200944,/Interactive-Data-Visualization-Python-compelling/dp/1800200943/ref=sr_1_249?keywords=python&qid=1663459326&sr=8-249
214,PYTHON PROGRAMMING: 3 BOOKS IN 1: The Complete guide to Learn Everything you Need to Know about Python,"['by ', 'Clive Campbell']",$29.99,602 pages,4.4 out of 5 stars,160 ratings,['\n            \n              67%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              5%\n            \n          '],6 x 1.36 x 9 inches,1.97 pounds,English,"Independently published (April 20, 2020)", 979-8638886431,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A06505211I1RQIF54YH7K&url=%2FPYTHON-PROGRAMMING-Complete-Everything-Python%2Fdp%2FB087CRNF1W%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-257-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
215,"Defeating the Python Spirit: Discover the Symptoms of this Spirits and How it Operates, Contains Dangerous Prayers and Decrees to Break Free From its ... Demonic Strongholds, Breaking Demonic Curs)",[' '], $12.99 ,146 pages,4.7 out of 5 stars,165 ratings,['\n            \n              79%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],5.5 x 0.37 x 8.5 inches,7.1 ounces,English,"Independently published (January 28, 2021)",,/Defeating-Python-Spirit-Dangerous-Stronghold/dp/B08VBH5P4V/ref=sr_1_248?keywords=python&qid=1663459326&sr=8-248
216,A Smarter Way to Learn Python: Learn it faster. Remember it longer.,"['by ', 'Mark Myers']",$19.95,236 pages,4.6 out of 5 stars,"1,059 ratings",['\n            \n              75%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.5 x 10 inches,14.7 ounces,English,"CreateSpace Independent Publishing Platform (August 9, 2017)", 978-1974431472,/Smarter-Way-Learn-Python-Remember/dp/1974431479/ref=sr_1_247?keywords=python&qid=1663459326&sr=8-247
217,Python Workout: 50 ten-minute exercises,"['by ', 'Reuven M. Lerner']",$56.99,248 pages,4.9 out of 5 stars,39 ratings,['\n            \n              88%\n            \n          '],['\n            \n              12%\n            \n          '],[],[],[],7.38 x 0.6 x 9.25 inches,1.06 pounds,English,"Manning; 1st edition (August 4, 2020)", 978-1617295508,/Python-Workout-50-Essential-Exercises/dp/1617295507/ref=sr_1_246?keywords=python&qid=1663459326&sr=8-246
218,Python & Machine Learning for Financial Analysis Online Course,"['by ', 'Ryan Ahmed', ' and ', 'Ligency']",,,,,[],[],[],[],[],,,,,,/Python-Machine-Learning-Financial-Analysis-Online-Course/dp/B0B6PZ7959/ref=sr_1_219?keywords=python&qid=1663459313&sr=8-219
219,Python for Beginners: The Biggest Python Programming Crash Course for Beginners | Learn Python Coding Like a PRO in 7 Days! + Hands-On Workbook,"['by ', 'PROGRAMMING LANGUAGES ACADEMY']", $24.87 ,205 pages,4.4 out of 5 stars,295 ratings,['\n            \n              63%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],6 x 0.47 x 9 inches,1.19 pounds,English,"Independently published (January 2, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A09221941DRHO6NC2GRK3&url=%2FPython-Beginners-Books-Programming-Workbook%2Fdp%2F1654414018%2Fref%3Dsr_1_259_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-259-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
220,Python Simplified: A Guide to Programming in Python,"['by ', 'Beth-el Anyebe']", $10.00 ,65 pages,,,[],[],[],[],[],6 x 0.15 x 9 inches,5.3 ounces,English,"Independently published (April 1, 2022)",,/Python-Simplified-Guide-Programming/dp/B09WPZSQKH/ref=sr_1_245?keywords=python&qid=1663459326&sr=8-245
221,Fundamentals of Python: First Programs,"['by ', 'Kenneth A. Lambert']",$69.07,476 pages,4.4 out of 5 stars,112 ratings,['\n            \n              69%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],7.5 x 0.75 x 9.25 inches,1.6 pounds,English,"Cengage Learning; 2nd edition (January 1, 2018)", 978-1337560092,/Fundamentals-Python-Programs-Kenneth-Lambert/dp/133756009X/ref=sr_1_218?keywords=python&qid=1663459313&sr=8-218
222,"Python: Programming: Your Step By Step Guide To Easily Learn Python in 7 Days (Python for Beginners, Python Programming for Beginners, Learn Python, Python Language) (Programming Languages Book 6)",[' '], $10.03 ,88 pages,4.1 out of 5 stars,395 ratings,['\n            \n              56%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              8%\n            \n          '],,,English,,,/Python-Programming-Easily-Beginners-Language-ebook/dp/B01N1ZXVPL/ref=sr_1_222?keywords=python&qid=1663459313&sr=8-222
223,Illustrated Guide to Python 3: A Complete Walkthrough of Beginning Python with Unique Illustrations Showing how Python Really Works. Now covering Python 3.6 (Treading on Python),[' '], $39.97 ,256 pages,4.5 out of 5 stars,123 ratings,['\n            \n              72%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              3%\n            \n          '],5 x 0.58 x 8 inches,9 ounces,English,"CreateSpace Independent Publishing Platform; Illustrated edition (November 3, 2017)",,/Illustrated-Guide-Python-Walkthrough-Illustrations/dp/1977921752/ref=sr_1_221?keywords=python&qid=1663459313&sr=8-221
224,"Ball Pythons as Pets: Ball Python breeding, where to buy, types, care, temperament, cost, health, handling, husbandry, diet, and much more included! Caring For Your Ball Python","['by ', 'Lolly Brown']", $11.97 ,132 pages,4.5 out of 5 stars,135 ratings,['\n            \n              68%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              1%\n            \n          '],6 x 0.3 x 9 inches,6.3 ounces,English,"NRB Publishing (January 29, 2017)",,/Ball-Pythons-Pets-temperament-husbandry/dp/194628601X/ref=sr_1_220?keywords=python&qid=1663459313&sr=8-220
225,"IoT and Edge Computing for Architects: Implementing edge and IoT systems from sensors to clouds with communication systems, analytics, and security, 2nd Edition","['by ', 'Perry Lea']",$44.99,632 pages,4.5 out of 5 stars,64 ratings,['\n            \n              66%\n            \n          '],['\n            \n              22%\n            \n          '],['\n            \n              12%\n            \n          '],[],[],7.5 x 1.43 x 9.25 inches,2.36 pounds,English,"Packt Publishing (March 6, 2020)", 978-1839214806,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A07260661C3M4P2Z80R8W&url=%2FIoT-Edge-Computing-Architects-communication%2Fdp%2F1839214805%2Fref%3Dsr_1_244_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-244-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
226,Effective Pandas: Patterns for Data Manipulation (Treading on Python),"['by ', 'Matt Harrison']", $28.88 ,497 pages,4.7 out of 5 stars,122 ratings,['\n            \n              85%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.17 x 9 inches,2.12 pounds,English,"Independently published (December 8, 2021)",,/Effective-Pandas-Patterns-Manipulation-Treading/dp/B09MYXXSFM/ref=sr_1_217?keywords=python&qid=1663459313&sr=8-217
227,"Digital Forensics and Incident Response: Incident response techniques and procedures to respond to modern cyber threats, 2nd Edition","['by ', 'Gerard Johansen']",$39.99,448 pages,4.6 out of 5 stars,84 ratings,['\n            \n              75%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],7.5 x 1.01 x 9.25 inches,1.68 pounds,English,"Packt Publishing (January 29, 2020)", 978-1838649005,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A01039512XFGD0MFBPPTL&url=%2FDigital-Forensics-Incident-Response-techniques%2Fdp%2F183864900X%2Fref%3Dsr_1_242_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-242-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
228,"Learn JavaScript Quickly: A Complete Beginner’s Guide to Learning JavaScript, Even If You’re New to Programming (Crash Course With Hands-On Project)","['by ', 'Code Quickly']",$16.89,174 pages,4.5 out of 5 stars,462 ratings,['\n            \n              70%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],8.5 x 0.4 x 11 inches,14.6 ounces,English,"Drip Digital (November 10, 2020)", 978-1951791476,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0765730237QQFWQNNKS5&url=%2FLearn-JavaScript-Quickly-Programming-Hands%2Fdp%2F1951791479%2Fref%3Dsr_1_243_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-243-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
229,Windows 11 for Beginners 2022: The Most Updated All-in-One Guide to Master All the Features of your PC and Make it Faster and Protected | Learn how Operate with Windows 11 in 7 Days or Less,"['by ', 'Bob Wexler']", $13.97 ,112 pages,5.0 out of 5 stars,194 ratings,['\n            \n              96%\n            \n          '],['\n            \n              4%\n            \n          '],[],[],[],8.5 x 0.26 x 11 inches,12.5 ounces,English,"Independently published (August 21, 2022)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A06300012ESDZ2P9RZOIG&url=%2FWindows-Beginners-2022-All-One%2Fdp%2FB0BB5RRQ81%2Fref%3Dsr_1_241_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-241-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_atf_next
230,Genetic Algorithms with Python,"['by ', 'Clinton Sheppard']",$19.97,423 pages,4.4 out of 5 stars,41 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              6%\n            \n          '],7.44 x 0.96 x 9.69 inches,1.66 pounds,English,"CreateSpace Independent Publishing Platform (April 29, 2016)", 978-1540324009,/Genetic-Algorithms-Python-Clinton-Sheppard/dp/1540324001/ref=sr_1_216?keywords=python&qid=1663459313&sr=8-216
231,"Python 3 Standard Library by Example, The (Developer's Library)",[' '],$51.29,1456 pages,4.5 out of 5 stars,117 ratings,['\n            \n              74%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7.1 x 2.15 x 9.1 inches,3.95 pounds,English,"Addison-Wesley Professional; 1st edition (June 1, 2017)", 978-0134291055,/Python-Standard-Library-Example-Developers/dp/0134291050/ref=sr_1_215?keywords=python&qid=1663459313&sr=8-215
232,"Python in 24 Hours, Sams Teach Yourself",[' '],$30.46,320 pages,4.2 out of 5 stars,112 ratings,['\n            \n              65%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              8%\n            \n          '],7 x 0.8 x 9 inches,1.17 pounds,English,"Sams Publishing; 2nd edition (October 1, 2013)", 978-0672336874,/Sams-Teach-Yourself-Python-Hours/dp/0672336871/ref=sr_1_213?keywords=python&qid=1663459313&sr=8-213
233,"Introduction to Computation and Programming Using Python, third edition: With Application to Computational Modeling and Understanding Data","['by ', 'John V. Guttag']",$52.25,496 pages,4.6 out of 5 stars,109 ratings,['\n            \n              76%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 1.32 x 9.06 inches,2.2 pounds,English,"The MIT Press; 3rd edition (January 5, 2021)", 978-0262045780,/Introduction-Computation-Programming-Using-Python/dp/0262542366/ref=sr_1_214?keywords=python&qid=1663459313&sr=8-214
234,Python: All That Jumping,"['by ', 'John Yoon Ph.D.']",$37.95,183 pages,,,[],[],[],[],[],7.5 x 0.43 x 9.25 inches,14.7 ounces,English,"Independently published (August 16, 2022)", 979-8846891005,/Python-Jumping-John-Yoon-Ph-D/dp/B0B9QYSV74/ref=sr_1_206?keywords=python&qid=1663459313&sr=8-206
235,"Learn Python Quickly: A Complete Beginner’s Guide to Learning Python, Even If You’re New to Programming (Crash Course With Hands-On Project)",[' '],$17.27,175 pages,4.4 out of 5 stars,382 ratings,['\n            \n              62%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.4 x 10 inches,10.9 ounces,English,"Drip Digital (March 22, 2020)", 978-1786576002,/Learn-Python-Quickly-Programming-Hands/dp/1951791274/ref=sr_1_208?keywords=python&qid=1663459313&sr=8-208
236,Python Django For Web Development: Build Web Applications In Python Using Django Framework,"['by ', 'Emenwa Global', ' and ', 'Ejike IfeanyiChukwu']",,142 pages,5.0 out of 5 stars,5 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],,,English,,,/Python-Django-Web-Development-Applications-ebook/dp/B0B6PZF996/ref=sr_1_207?keywords=python&qid=1663459313&sr=8-207
237,"Machine Learning Guide for Oil and Gas Using Python: A Step-by-Step Breakdown with Data, Algorithms, Codes, and Applications","['by ', 'Hoss Belyadi', ' and ', 'Alireza Haghighat']",$115.78,476 pages,5.0 out of 5 stars,3 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],5.98 x 1.08 x 9.02 inches,1.64 pounds,English,"Gulf Professional Publishing; 1st edition (April 27, 2021)", 978-0128219294,/Machine-Learning-Guide-Using-Python/dp/0128219297/ref=sr_1_204?keywords=python&qid=1663459313&sr=8-204
