,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
34,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL","['by ', 'Walter Shields']", $22.49 ,249 pages,4.6 out of 5 stars,"1,300 ratings",['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.57 x 9.25 inches,15.5 ounces,English,"ClydeBank Media LLC; Illustrated edition (November 18, 2019)",,/SQL-QuickStart-Guide-Simplified-Manipulating/dp/1945051752/ref=sr_1_43?keywords=data+analysis&qid=1663454597&sr=8-43
35,SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL,"['by ', 'Upom Malik', ', ', 'Matt Goldwasser', ', et al.']",$27.89,386 pages,4.4 out of 5 stars,226 ratings,['\n            \n              68%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],7.5 x 0.87 x 9.25 inches,1.46 pounds,English,"Packt Publishing (August 23, 2019)", 978-1789807356,/SQL-Data-Analytics-efficient-analysis/dp/1789807352/ref=sr_1_40?keywords=data+analysis&qid=1663454597&sr=8-40
36,Topological Data Analysis with Applications,"['by ', 'Gunnar Carlsson', ' and ', 'Mikael Vejdemo-Johansson']",$42.58,230 pages,5.0 out of 5 stars,4 ratings,['\n            \n              100%\n            \n          '],[],[],[],[],6.75 x 0.75 x 9.75 inches,1.28 pounds,English,"Cambridge University Press; 1st edition (March 24, 2022)", 978-1108838658,/Topological-Analysis-Applications-Gunnar-Carlsson/dp/1108838650/ref=sr_1_39?keywords=data+analysis&qid=1663454597&sr=8-39
37,Storytelling with Data: A Data Visualization Guide for Business Professionals,"['by ', 'Cole Nussbaumer Knaflic']",$28.49,288 pages,4.6 out of 5 stars,"3,313 ratings",['\n            \n              76%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],7.4 x 0.9 x 9.2 inches,1.46 pounds,English,"Wiley; 1st edition (November 2, 2015)", 978-1119002253,/Storytelling-Data-Visualization-Business-Professionals/dp/1119002257/ref=sr_1_41?keywords=data+analysis&qid=1663454597&sr=8-41
38,"The Data Analysis Workshop: Solve business problems with state-of-the-art data analysis models, developing expert data analysis skills along the way","['by ', 'Gururajan Govindan', ', ', 'Shubhangi Hora', ', et al.']", $16.49 ,675 pages,4.1 out of 5 stars,27 ratings,['\n            \n              50%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              9%\n            \n          '],[],,,English,"Packt Publishing; 1st edition (July 29, 2020)",,/Data-Analysis-Workshop-state-art-ebook/dp/B08Q8HXRQ4/ref=sr_1_37?keywords=data+analysis&qid=1663454597&sr=8-37
39,Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,"['by ', 'Peter Bruce', ', ', 'Andrew Bruce', ', et al.']",$24.88,368 pages,4.6 out of 5 stars,655 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7 x 0.9 x 9.1 inches,1.3 pounds,English,"O'Reilly Media; 2nd edition (June 2, 2020)", 978-1492072942,/Practical-Statistics-Data-Scientists-Essential/dp/149207294X/ref=sr_1_38?keywords=data+analysis&qid=1663454597&sr=8-38
40,R in Action: Data Analysis and Graphics with R,"['by ', 'Dr. Rob Kabacoff']",$51.96,608 pages,4.6 out of 5 stars,247 ratings,['\n            \n              77%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.38 x 1.3 x 9.25 inches,1.98 pounds,English,"Manning; 2nd edition (June 6, 2015)", 978-1617291388,/Action-Data-Analysis-Graphics/dp/1617291382/ref=sr_1_80?keywords=data+analysis&qid=1663454609&sr=8-80
41,The Kaggle Book: Data analysis and machine learning for competitive data science,"['by ', 'Konrad Banachewicz', ', ', 'Luca Massaron', ', et al.']",$39.94,530 pages,4.6 out of 5 stars,68 ratings,['\n            \n              81%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 1.2 x 9.25 inches,1.98 pounds,English,"Packt Publishing (April 22, 2022)", 978-1801817479,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A042794414RUFTYI84X5K&url=%2FData-Analysis-Machine-Learning-Kaggle%2Fdp%2F1801817472%2Fref%3Dsr_1_36_sspa%3Fkeywords%3Ddata%2Banalysis%26qid%3D1663454597%26sr%3D8-36-spons%26psc%3D1&qualifier=1663454597&id=8970470033616320&widgetName=sp_mtf
42,Machine Learning in Bio-Signal Analysis and Diagnostic Imaging,"['by ', 'Nilanjan Dey', ', ', 'Surekha Borra', ', et al.']",,313 pages,,,[],[],[],[],[],,,English,"Academic Press; 1st edition (November 30, 2018)",,/Machine-Learning-Bio-Signal-Analysis-Diagnostic-ebook/dp/B07L29N8NG/ref=sr_1_32?keywords=data+analysis&qid=1663454597&sr=8-32
43,"Excel 2022: The Most Comprehensive Guide to Learn All Formulas and Functions in Just One Week with Step-by-Step Explanations, Practical Examples, & Picture Demonstrations.","['by ', 'Kevin Cooper']",$19.62,168 pages,4.9 out of 5 stars,89 ratings,['\n            \n              95%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],[],[],8.5 x 0.38 x 11 inches,15.8 ounces,English,"Independently published (May 9, 2022)", 979-8821580115,/Excel-2022-Step-Step-Demonstrations/dp/B09ZVB5Y7G/ref=sr_1_86?keywords=data+analysis&qid=1663454609&sr=8-86
44,Data Analysis: For Continuous School Improvement,"['by ', 'Victoria L. Bernhardt']",$39.96,426 pages,4.6 out of 5 stars,242 ratings,['\n            \n              75%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              2%\n            \n          '],8.46 x 0.96 x 10.98 inches,2.54 pounds,English,"Routledge; 4th edition (August 8, 2017)", 978-1138294622,/Data-Analysis-Continuous-School-Improvement/dp/1138294624/ref=sr_1_78?keywords=data+analysis&qid=1663454609&sr=8-78
45,"Data Analysis for Business, Economics, and Policy","['by ', 'Gábor Békés', ' and ', 'Gábor Kézdi']",$61.74,738 pages,4.4 out of 5 stars,26 ratings,['\n            \n              70%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              5%\n            \n          '],7.5 x 1.74 x 9.25 inches,3.51 pounds,English,"Cambridge University Press (May 6, 2021)", 978-1108716208,/Data-Analysis-Business-Economics-Policy/dp/1108716202/ref=sr_1_31?keywords=data+analysis&qid=1663454597&sr=8-31
