,title,author,price,pages,avg_reviews,n_reviews,star5,star4,star3,star2,star1,dimensions,weight,language,publisher,ISBN_13,link
43,"AP Statistics Flashcards, Fourth Edition: Up-to-Date Practice + Sorting Ring for Custom Study (Barron's Test Prep)","['by ', 'Martin Sternstein Ph.D.']",$29.99,513 pages,,,[],[],[],[],[],4.88 x 3 x 5 inches,2.2 pounds,English," In the 1930s, Manuel H. Barron opened a bookstore in Brooklyn, New York. ", 978-1506267043,/Statistics-Flashcards-Fourth-Up-Date/dp/1506267041/ref=sr_1_108?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-108
44,Outline of Basic Statistics: Dictionary and Formulas (Dover Books on Mathematics),"['by ', 'John E. Freund', ' and ', 'Frank J. Williams']",$11.95,208 pages,4.2 out of 5 stars,22 ratings,['\n            \n              51%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              23%\n            \n          '],['\n            \n              6%\n            \n          '],[],5.2 x 0.5 x 8.4 inches,7.2 ounces,English,"Dover Publications; Illustrated edition (April 21, 2010)", 978-0486477695,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04265731N2MD45J6A9L5&url=%2FOutline-Basic-Statistics-Dictionary-Mathematics%2Fdp%2F048647769X%2Fref%3Dsr_1_35_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663452985%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-35-spons%26psc%3D1&qualifier=1663452985&id=4337139339647806&widgetName=sp_mtf
45,Essentials of Statistics,"['by ', 'Mario Triola']",$170.15,648 pages,4.5 out of 5 stars,425 ratings,['\n            \n              74%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],8.5 x 1.05 x 10.85 inches,2.6 pounds,English,"Pearson; 6th edition (January 15, 2018)", 978-0134685779,/Essentials-Statistics-6th-Mario-Triola/dp/0134685776/ref=sr_1_32?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-32
46,Statistics for People Who (Think They) Hate Statistics: Using Microsoft Excel,"['by ', 'Neil J. Salkind', ' and ', 'Bruce B. Frey']",$84.85,512 pages,4.4 out of 5 stars,70 ratings,['\n            \n              70%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],7 x 1.16 x 10 inches,1.75 pounds,English,"SAGE Publications, Inc; Fifth edition (April 30, 2021)", 978-1071803882,/Statistics-People-Think-They-Hate/dp/1071803883/ref=sr_1_28?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-28
47,Discovering Statistics Using IBM SPSS Statistics: North American Edition,"['by ', 'Andy Field']",$64.70,816 pages,4.4 out of 5 stars,620 ratings,['\n            \n              71%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              7%\n            \n          '],8.9 x 1.3 x 10.9 inches,3.97 pounds,English,"SAGE Publications Ltd; 5th edition (November 22, 2017)", 978-1526436566,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A08962582DOFWAFL2QFYQ&url=%2FDiscovering-Statistics-Using-IBM-SPSS%2Fdp%2F1526436566%2Fref%3Dsr_1_36_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663452985%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-36-spons%26psc%3D1&qualifier=1663452985&id=4337139339647806&widgetName=sp_mtf
48,Periodic Table Advanced (Quick Study),"['by ', 'Inc. BarCharts']", $6.95 ,6 pages,4.8 out of 5 stars,904 ratings,['\n            \n              88%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              1%\n            \n          '],8.5 x 11 x 0.06 inches,2.19 ounces,English,"QuickStudy; Reissue edition (December 31, 2014)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A076609512FOQ7BML8F6I&url=%2FPeriodic-Table-Advanced-Quick-Study%2Fdp%2F1423224310%2Fref%3Dsr_1_33_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663452985%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-33-spons%26psc%3D1&qualifier=1663452985&id=4337139339647806&widgetName=sp_mtf
49,"The Elements of Statistical Learning: Data Mining, Inference, and Prediction, Second Edition (Springer Series in Statistics)","['by ', 'Trevor Hastie', ', ', 'Robert Tibshirani', ', et al.']",$61.93,767 pages,4.6 out of 5 stars,"1,016 ratings",['\n            \n              82%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],9.3 x 6 x 1.4 inches,2.6 pounds,English,"Springer; 2nd edition (January 1, 2016)", 978-0387848570,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06851962NMUBFC36EHJF&url=%2FElements-Statistical-Learning-Prediction-Statistics%2Fdp%2F0387848576%2Fref%3Dsr_1_34_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663452985%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-34-spons%26psc%3D1&qualifier=1663452985&id=4337139339647806&widgetName=sp_mtf
50,Statistics for the Behavioral Sciences - Standalone Book,"['by ', 'Frederick J Gravetter', ' and ', 'Larry B. Wallnau']",$94.46,768 pages,4.5 out of 5 stars,682 ratings,['\n            \n              75%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              5%\n            \n          '],8 x 1 x 10 inches,2.75 pounds,English,"Cengage Learning; 10th edition (January 1, 2016)", 978-1305504912,/Statistics-Behavioral-Sciences-Standalone-Book/dp/1305504917/ref=sr_1_105?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-105
51,Elementary Statistics,"['by ', 'Mario F. Triola']",,,4.7 out of 5 stars,4 ratings,['\n            \n              70%\n            \n          '],['\n            \n              30%\n            \n          '],[],[],[],,,English,"Pearson; 14th edition (January 4, 2021)",,/Elementary-Statistics-2-downloads-Mario-Triola-ebook/dp/B08VHZRKBT/ref=sr_1_106?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-106
52,Statistics for Business and Economics,"['by ', 'James McClave', ', ', 'P. George Benson', ', et al.']",$223.99,888 pages,4.3 out of 5 stars,165 ratings,['\n            \n              68%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              9%\n            \n          '],8.8 x 1.75 x 11.2 inches,3.53 ounces,English,"Pearson; 13th edition (January 8, 2017)", 978-0134506593,/Statistics-Business-Economics-James-McClave/dp/0134506596/ref=sr_1_107?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-107
53,"The Little SAS® Book: A Primer, Sixth Edition","['by ', 'Lora D. Delwiche', ' and ', 'Susan J. Slaughter']",$54.10,364 pages,4.6 out of 5 stars,283 ratings,['\n            \n              75%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              2%\n            \n          '],7.5 x 0.82 x 9.25 inches,1.38 pounds,English,"SAS Institute; 6th edition (October 11, 2019)", 978-1642952834,/Little-SAS-Book-Primer-Sixth/dp/1642952834/ref=sr_1_103?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-103
54,Applied Statistics II: Multivariable and Multivariate Techniques,"['by ', 'Rebecca M. Warner']",$95.92,712 pages,4.3 out of 5 stars,24 ratings,['\n            \n              78%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],[],8 x 1.61 x 10 inches,2.45 pounds,English,"SAGE Publications, Inc; 3rd edition (February 14, 2020)", 978-1544398723,/Applied-Statistics-Multivariable-Multivariate-Techniques/dp/1544398727/ref=sr_1_100?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-100
55,"Statistics 101: From Data Analysis and Predictive Modeling to Measuring Distribution and Determining Probability, Your Essential Guide to Statistics (Adams 101)",[' '], $13.39 ,240 pages,4.4 out of 5 stars,91 ratings,['\n            \n              67%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              4%\n            \n          '],5.25 x 0.8 x 7.13 inches,13.4 ounces,English,"Adams Media (December 18, 2018)",,/Statistics-101-Distribution-Determining-Probability/dp/1507208170/ref=sr_1_102?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-102
56,Probability Quick Study Reference Outline,"['by ', 'Ravi Behara']", $6.95 ,6 pages,4.6 out of 5 stars,516 ratings,['\n            \n              76%\n            \n          '],['\n            \n              14%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],8.43 x 0.09 x 11.27 inches,4.5 ounces,English,"BarCharts; Illustrated edition (December 31, 2010)",,/Probability-Quick-Study-Reference-Outline/dp/1423215087/ref=sr_1_104?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-104
57,STAT 208 Statistical Thinking: A book for STAT 208 at Virginia Commonwealth University,"['by ', 'Becky Durfee', ' and ', 'W. Scott Street IV']", $25.00 ,230 pages,4.6 out of 5 stars,43 ratings,['\n            \n              81%\n            \n          '],['\n            \n              12%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              3%\n            \n          '],[],8.5 x 0.49 x 11 inches,1.21 pounds,English,"CreateSpace Independent Publishing Platform (April 13, 2017)",,/STAT-208-Statistical-Thinking-Commonwealth/dp/1544621205/ref=sr_1_99?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-99
58,A Gentle Introduction to Stata,"['by ', 'Alan C. Acock']",$69.56,570 pages,4.6 out of 5 stars,74 ratings,['\n            \n              81%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.2 x 1.5 x 9.3 inches,2.65 pounds,English,"Stata Press; Sixth edition (April 12, 2018)", 978-1597182690,/Gentle-Introduction-Stata-Alan-Acock/dp/1597182699/ref=sr_1_98?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-98
59,Introduction to Statistics,[],,,,,[],[],[],[],[],,,,,,/Introduction-Statistics-OnlyFundamentals/dp/B07MFMD7NV/ref=sr_1_93?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-93
60,"Clinical Biostatistics and Epidemiology Made Ridiculously Simple: An Incredibly Easy Way to Learn for Medical, Nursing, PA Students, And Other Healthcare Professionals (MedMaster Medical Books)","['by ', 'Ann Weaver Ph.D.', ' and ', 'Stephen Goldberg M.D.']",$21.80,104 pages,4.5 out of 5 stars,307 ratings,['\n            \n              70%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              3%\n            \n          '],5.75 x 0.25 x 8.75 inches,7.2 ounces,English,"MedMaster; 1st edition (April 1, 2012)", 978-1935660026,/Clinical-Biostatistics-Epidemiology-Ridiculously-Simple/dp/1935660020/ref=sr_1_97?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-97
61,CRC Standard Probability and Statistics Tables and Formulae,"['by ', 'Daniel Zwillinger', ' and ', 'Stephen Kokoska']",$188.73,568 pages,4.9 out of 5 stars,6 ratings,['\n            \n              90%\n            \n          '],['\n            \n              10%\n            \n          '],[],[],[],6.14 x 1.25 x 9.21 inches,2 pounds,English,"CRC Press; 1st edition (December 27, 1999)", 978-1584880592,/Standard-Probability-Statistics-Tables-Formulae/dp/1584880597/ref=sr_1_94?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-94
62,Statistics for college students and researchers: Second Edition,"['by ', 'Michael M Nikoletseas Ph.D.']", $49.95 ,224 pages,4.1 out of 5 stars,29 ratings,['\n            \n              54%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              19%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              5%\n            \n          '],5.5 x 0.51 x 8.5 inches,9.4 ounces,English,"Independently published (December 31, 2020)",,/Statistics-college-students-researchers-Second/dp/B08RQZJ5GG/ref=sr_1_101?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-101
63,Fundamentals of Programming in SAS: A Case Studies Approach,"['by ', 'James Blum', ' and ', 'Jonathan Duggins']",$109.95,404 pages,4.4 out of 5 stars,13 ratings,['\n            \n              82%\n            \n          '],['\n            \n              18%\n            \n          '],[],[],[],8.25 x 0.95 x 11 inches,1.99 pounds,English,"SAS Institute (July 23, 2019)", 978-1635266726,/Fundamentals-Programming-SAS%C2%AE-Studies-Approach/dp/1635266726/ref=sr_1_95?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-95
64,"Scale: The Universal Laws of Life, Growth, and Death in Organisms, Cities, and Companies","['by ', 'Geoffrey West']", $17.99 ,496 pages,4.5 out of 5 stars,746 ratings,['\n            \n              71%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],1.1 x 5.4 x 8.4 inches,15.2 ounces,English,"Penguin Books; Reprint edition (May 15, 2018)",,/Scale-Universal-Growth-Organisms-Companies/dp/014311090X/ref=sr_1_96?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-96
65,Statistics Done Wrong: The Woefully Complete Guide,"['by ', 'Alex Reinhart']",$19.99,176 pages,4.5 out of 5 stars,300 ratings,['\n            \n              68%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],6.06 x 0.47 x 9.06 inches,11.2 ounces,English,"No Starch Press; 1st edition (March 1, 2015)", 978-1593276201,/Statistics-Done-Wrong-Woefully-Complete/dp/1593276206/ref=sr_1_90?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-90
66,"Learning SAS by Example: A Programmer's Guide, Second Edition","['by ', 'Ron Cody']",$81.53,536 pages,4.6 out of 5 stars,80 ratings,['\n            \n              73%\n            \n          '],['\n            \n              17%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              2%\n            \n          '],[],7.5 x 1.21 x 9.25 inches,2.01 pounds,English,"SAS Institute; 2nd edition (July 13, 2018)", 978-1635266597,/Learning-SAS-Example-Programmers-Second/dp/1635266599/ref=sr_1_92?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-92
67,Statistics II For Dummies,"['by ', 'Deborah J. Rumsey']",$16.66,448 pages,4.4 out of 5 stars,18 ratings,['\n            \n              49%\n            \n          '],['\n            \n              38%\n            \n          '],['\n            \n              13%\n            \n          '],[],[],7.32 x 1.02 x 9.21 inches,1.35 pounds,English,"For Dummies; 2nd edition (October 22, 2021)", 978-1119827399,/Statistics-II-Dummies-Deborah-Rumsey/dp/1119827396/ref=sr_1_89?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-89
68,The Foundations of Statistics,"['by ', 'Leonard J. Savage']",$11.89,310 pages,4.5 out of 5 stars,102 ratings,['\n            \n              71%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],5.43 x 0.73 x 8.49 inches,12.6 ounces,English,"Dover Publications; 2nd Revised ed. edition (June 1, 1972)", 978-0486623498,/Foundations-Statistics-Leonard-J-Savage/dp/0486623491/ref=sr_1_91?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-91
69,Stats: Modeling the World,"['by ', 'David Bock', ', ', 'Paul Velleman', ', et al.']",$197.32,864 pages,4.1 out of 5 stars,24 ratings,['\n            \n              59%\n            \n          '],['\n            \n              21%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              14%\n            \n          '],[],8.6 x 1.4 x 11 inches,8.84 pounds,English,"Pearson; 5th edition (February 6, 2018)", 978-0134685762,/Stats-Modeling-World-David-Bock/dp/0134685768/ref=sr_1_88?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-88
70,"First Course in Probability, A","['by ', 'Sheldon Ross']",$215.32,528 pages,4.2 out of 5 stars,51 ratings,['\n            \n              65%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              10%\n            \n          '],8.1 x 0.9 x 10.1 inches,2.33 pounds,English,"Pearson; 10th edition (July 30, 2018)", 978-0134753119,/First-Course-Probability-10th/dp/0134753119/ref=sr_1_85?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-85
71,ISE STATISTICS FOR ENGINEERS AND SCIENTISTS (ISE HED IRWIN INDUSTRIAL ENGINEERING),"['by ', 'William Navidi Prof.']",$37.17,,4.2 out of 5 stars,35 ratings,['\n            \n              61%\n            \n          '],['\n            \n              18%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              10%\n            \n          '],9.09 x 1.26 x 7.36 inches,2.6 pounds,English,"McGraw-Hill Education; 5th edition (March 29, 2019)", 978-1260547887,/STATISTICS-ENGINEERS-SCIENTISTS-INDUSTRIAL-ENGINEERING/dp/1260547884/ref=sr_1_87?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-87
72,Introduction to Probability (Cambridge Mathematical Textbooks),[' '],$70.99,442 pages,4.3 out of 5 stars,67 ratings,['\n            \n              68%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],7.2 x 1 x 10.1 inches,2.38 pounds,English,"Cambridge University Press; 1st edition (November 2, 2017)", 978-1108415859,/Introduction-Probability-Cambridge-Mathematical-Textbooks/dp/1108415857/ref=sr_1_86?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-86
73,Causal Inference: The Mixtape,"['by ', 'Scott Cunningham']",$31.99,584 pages,4.6 out of 5 stars,274 ratings,['\n            \n              82%\n            \n          '],['\n            \n              8%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              4%\n            \n          '],5.5 x 1.17 x 8.5 inches,1.5 pounds,English,"Yale University Press (January 26, 2021)", 978-0300251685,/Causal-Inference-Mixtape-Scott-Cunningham/dp/0300251688/ref=sr_1_144?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-144
74,"Introduction to Mathematical Statistics and Its Applications, An","['by ', 'Richard Larsen', ' and ', 'Morris Marx']",$159.99,752 pages,4.4 out of 5 stars,60 ratings,['\n            \n              71%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              6%\n            \n          '],8.1 x 1.2 x 10.1 inches,3.53 ounces,English,"Pearson; 6th edition (January 5, 2017)", 978-0134114217,/Introduction-Mathematical-Statistics-Its-Applications/dp/0134114213/ref=sr_1_155?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-155
75,"AP® Statistics Crash Course, Book + Online: Get a Higher Score in Less Time (Advanced Placement (AP) Crash Course)",[' '],$14.16,272 pages,4.8 out of 5 stars,20 ratings,['\n            \n              78%\n            \n          '],['\n            \n              22%\n            \n          '],[],[],[],6 x 0.9 x 8.9 inches,8.8 ounces,English,"Research & Education Association; Second Edition, Revised (December 3, 2019)", 978-0738612584,/Statistics-Crash-Course-Advanced-Placement/dp/0738612588/ref=sr_1_156?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-156
76,Introduction to the Practice of Statistics,"['by ', 'David S. Moore', ', ', 'George P. McCabe', ', et al.']",$240.34,784 pages,3.6 out of 5 stars,20 ratings,['\n            \n              52%\n            \n          '],['\n            \n              7%\n            \n          '],['\n            \n              15%\n            \n          '],['\n            \n              25%\n            \n          '],[],1 x 1 x 1 inches,1 pounds,English,"W. H. Freeman; Tenth edition (January 22, 2021)", 978-1319244446,/Introduction-Practice-Statistics-David-Moore/dp/1319244440/ref=sr_1_153?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-153
77,"Data Mining for Business Analytics: Concepts, Techniques, and Applications with XLMiner","['by ', 'Peter C. Bruce', ', ', 'Galit Shmueli', ', et al.']",$110.83,560 pages,4.0 out of 5 stars,143 ratings,['\n            \n              57%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              11%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              10%\n            \n          '],7.3 x 1.4 x 10.1 inches,2.43 pounds,English,"Wiley; 3rd edition (April 18, 2016)", 978-1118729274,/Data-Mining-Business-Analytics-Applications/dp/1118729277/ref=sr_1_151?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-151
78,The Cartoon Introduction to Statistics,"['by ', 'Grady Klein', ' and ', 'Alan Dabney']", $15.49 ,240 pages,4.6 out of 5 stars,192 ratings,['\n            \n              74%\n            \n          '],['\n            \n              16%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              3%\n            \n          '],7.06 x 0.71 x 10.05 inches,1.03 pounds,English,"Hill and Wang (July 2, 2013)",,/Cartoon-Introduction-Statistics-Grady-Klein/dp/0809033593/ref=sr_1_152?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-152
79,Study Guide to Accompany Salkind and Frey′s Statistics for People Who (Think They) Hate Statistics,[' '],$30.00,160 pages,4.3 out of 5 stars,34 ratings,['\n            \n              75%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              4%\n            \n          '],['\n            \n              12%\n            \n          '],8.5 x 0.37 x 11 inches,13.6 ounces,English,"SAGE Publications, Inc; Seventh Edition (Updated Edition) (September 4, 2019)", 978-1544395999,/Accompany-Salkind-Frey%E2%80%B2s-Statistics-People/dp/154439599X/ref=sr_1_154?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-154
80,Elementary Statistics: A Step By Step Approach,"['by ', 'Allan Bluman']",$129.00,880 pages,4.5 out of 5 stars,502 ratings,['\n            \n              73%\n            \n          '],['\n            \n              13%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              1%\n            \n          '],['\n            \n              6%\n            \n          '],8.9 x 1.3 x 11.2 inches,4.11 pounds,English,"McGraw Hill; 10th edition (February 1, 2017)", 978-1259755330,/Elementary-Statistics-Step-Approach/dp/1259755339/ref=sr_1_150?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-150
81,Practice Makes Perfect Statistics (Practice Makes Perfect (McGraw-Hill)),[' '],$14.06,160 pages,4.6 out of 5 stars,92 ratings,['\n            \n              79%\n            \n          '],['\n            \n              10%\n            \n          '],['\n            \n              6%\n            \n          '],['\n            \n              3%\n            \n          '],['\n            \n              2%\n            \n          '],8.5 x 0.4 x 10.9 inches,13.9 ounces,English,"McGraw Hill; 1st edition (July 12, 2010)", 978-0071638180,/Practice-Perfect-Statistics-Sandra-McCune/dp/0071638180/ref=sr_1_149?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-149
82,"The Strategy Journal: Learn the skills used by the leading management consulting firms, such as McKinsey, BCG, et al. (Strategy Journals)","['by ', 'Kris Safarova']", $39.08 ,218 pages,4.2 out of 5 stars,340 ratings,['\n            \n              60%\n            \n          '],['\n            \n              20%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              5%\n            \n          '],['\n            \n              6%\n            \n          '],8.27 x 0.5 x 11.69 inches,1.37 pounds,English,"Firmsconsulting LLC (September 1, 2020)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0812796Z9JRX3Y9QJPH&url=%2FStrategy-Journal-management-consulting-McKinsey%2Fdp%2F173403274X%2Fref%3Dsr_1_83_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453001%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-83-spons%26psc%3D1&qualifier=1663453001&id=2863583416353045&widgetName=sp_mtf
83,Bee Keeping in North Carolina - A Study of Some Statistics on the Industry with Suggestions and Conclusions,"['by ', 'Franklin Sherman']", $12.84 ,40 pages,4.0 out of 5 stars,1 rating,['\n            \n              100%\n            \n          '],[],[],[],[],5.5 x 0.1 x 8.5 inches,2.26 ounces,English,"Home Farm Books (October 31, 2016)",,/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0864384L2JJYFTYBQ1X&url=%2FBee-Keeping-North-Carolina-Suggestions%2Fdp%2F1473334330%2Fref%3Dsr_1_84_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453001%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-84-spons%26psc%3D1&qualifier=1663453001&id=2863583416353045&widgetName=sp_mtf
84,The Data Detective: Ten Easy Rules to Make Sense of Statistics,"['by ', 'Tim Harford']", $14.99 ,333 pages,4.5 out of 5 stars,611 ratings,['\n            \n              63%\n            \n          '],['\n            \n              26%\n            \n          '],['\n            \n              9%\n            \n          '],['\n            \n              2%\n            \n          '],['\n            \n              1%\n            \n          '],,,English,"Riverhead Books (February 2, 2021)",,/Data-Detective-Rules-Sense-Statistics-ebook/dp/B089425N6D/ref=sr_1_143?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453014&sprefix=statisti%2Caps%2C263&sr=8-143
